"City";"IRIS";"Cluster_H";"Cluster_LU"
"Marseille";132070403;1;1
"Marseille";132070501;2;2
"Marseille";132070502;1;2
"Marseille";132070601;1;1
"Marseille";132070602;1;1
"Marseille";132070603;1;1
"Marseille";132070604;1;2
"Marseille";132070701;1;1
"Marseille";132070702;1;1
"Marseille";132070703;1;3
"Marseille";132080101;2;1
"Marseille";132080102;2;2
"Marseille";132080103;2;3
"Marseille";132080201;3;4
"Marseille";132080301;1;4
"Marseille";132080302;1;2
"Marseille";132080303;2;4
"Marseille";132080401;2;2
"Marseille";132080402;2;1
"Marseille";132080403;2;2
"Marseille";132080404;2;2
"Marseille";132080405;1;2
"Marseille";132080406;2;2
"Marseille";132080501;1;2
"Marseille";132080502;1;3
"Marseille";132080601;1;2
"Marseille";132080602;2;3
"Marseille";132080603;2;4
"Marseille";132080604;2;2
"Marseille";132080701;2;1
"Marseille";132080702;2;1
"Marseille";132080703;2;3
"Marseille";132080704;2;1
"Marseille";132080801;2;3
"Marseille";132080802;1;1
"Marseille";132080803;1;2
"Marseille";132080804;1;2
"Marseille";132080805;1;1
"Marseille";132080806;1;2
"Marseille";132080901;2;2
"Marseille";132080902;2;2
"Marseille";132080903;3;2
"Marseille";132080904;2;2
"Marseille";132080905;1;3
"Marseille";132081001;2;2
"Marseille";132081002;2;2
"Marseille";132081003;2;2
"Marseille";132081004;2;2
"Marseille";132090101;3;2
"Marseille";132090102;3;2
"Marseille";132090103;3;4
"Marseille";132090104;3;4
"Marseille";132090201;3;2
"Marseille";132090202;3;2
"Marseille";132090203;3;2
"Marseille";132090204;3;3
"Marseille";132090301;3;4
"Marseille";132090401;3;2
"Marseille";132090402;3;2
"Marseille";132090403;3;2
"Marseille";132090404;3;3
"Marseille";132090405;3;2
"Marseille";132090406;3;2
"Marseille";132090407;3;2
"Marseille";132090408;1;2
"Marseille";132090409;3;1
"Marseille";132090501;3;2
"Marseille";132090502;3;4
"Marseille";132090503;3;2
"Marseille";132090601;1;2
"Marseille";132090602;1;3
"Marseille";132090603;3;4
"Marseille";132090701;1;3
"Marseille";132090702;3;3
"Marseille";132090703;3;4
"Marseille";132090704;3;3
"Marseille";132090801;2;3
"Marseille";132090802;2;2
"Marseille";132090803;2;2
"Marseille";132090804;2;2
"Marseille";132090805;2;2
"Marseille";132090806;2;1
"Marseille";132090807;2;2
"Marseille";132090808;2;2
"Marseille";132090809;2;3
"Marseille";132090901;3;4
"Marseille";132090902;3;4
"Marseille";132100101;1;2
"Marseille";132100102;1;3
"Marseille";132100103;1;1
"Marseille";132100104;1;3
"Marseille";132100201;1;1
"Marseille";132100202;2;3
"Marseille";132100301;1;3
"Marseille";132100302;1;3
"Marseille";132100401;2;2
"Marseille";132100402;2;2
"Marseille";132100403;2;2
"Marseille";132100404;2;2
"Marseille";132100405;2;2
"Marseille";132100406;1;2
"Marseille";132100407;1;2
"Marseille";132100408;3;4
"Marseille";132100501;1;2
"Marseille";132100502;1;2
"Marseille";132100503;1;2
"Marseille";132100504;1;2
"Marseille";132100505;3;4
"Marseille";132100506;1;2
"Marseille";132100601;1;3
"Marseille";132100602;1;2
"Marseille";132100603;2;3
"Marseille";132110101;1;2
"Marseille";132110201;2;2
"Marseille";132110202;3;4
"Marseille";132110301;1;2
"Marseille";132110401;1;2
"Marseille";132110501;3;2
"Marseille";132110502;3;4
"Marseille";132110601;1;2
"Marseille";132110602;1;2
"Marseille";132110603;1;2
"Marseille";132110604;1;2
"Marseille";132110605;2;2
"Marseille";132110606;1;3
"Marseille";132110607;1;2
"Marseille";132110608;1;2
"Marseille";132110609;1;2
"Marseille";132110701;2;2
"Marseille";132110702;2;3
"Marseille";132110703;2;2
"Marseille";132110704;2;3
"Marseille";132110705;2;3
"Marseille";132110706;3;4
"Marseille";132110801;2;2
"Marseille";132110802;3;3
"Marseille";132110901;2;2
"Marseille";132111001;2;2
"Marseille";132111002;2;2
"Marseille";132111003;2;2
"Marseille";132111004;2;4
"Marseille";132111005;2;3
"Marseille";132111101;2;2
"Marseille";132111102;2;3
"Marseille";132120101;1;2
"Marseille";132120102;1;2
"Marseille";132120103;1;3
"Marseille";132120201;1;2
"Marseille";132120202;1;2
"Marseille";132120301;1;2
"Marseille";132120302;1;2
"Marseille";132120303;2;2
"Marseille";132120304;1;2
"Marseille";132120305;1;2
"Marseille";132120401;1;2
"Marseille";132120402;1;2
"Marseille";132120403;1;2
"Marseille";132120404;1;2
"Marseille";132120405;1;2
"Marseille";132120406;1;2
"Marseille";132120501;1;3
"Marseille";132120601;1;2
"Marseille";132120602;1;2
"Marseille";132120603;1;2
"Marseille";132120604;1;2
"Marseille";132120701;2;2
"Marseille";132120702;2;2
"Marseille";132130102;2;2
"Marseille";132130103;2;2
"Marseille";132130201;2;2
"Marseille";132130202;2;2
"Marseille";132130301;1;3
"Marseille";132130302;1;2
"Marseille";132130303;1;3
"Marseille";132130304;1;2
"Marseille";132130401;3;4
"Marseille";132130501;3;4
"Marseille";132130601;2;2
"Marseille";132130602;2;2
"Marseille";132130603;1;2
"Marseille";132130604;1;2
"Marseille";132130605;1;2
"Marseille";132130607;1;2
"Marseille";132130701;3;4
"Marseille";132130802;2;2
"Marseille";132130803;2;3
"Marseille";132130804;2;2
"Marseille";132130805;2;2
"Marseille";132130806;2;3
"Marseille";132130901;1;1
"Marseille";132130902;1;2
"Marseille";132130903;2;2
"Marseille";132130904;2;2
"Marseille";132131001;1;3
"Marseille";132131002;1;2
"Marseille";132131003;1;2
"Marseille";132131004;1;2
"Marseille";132131005;1;2
"Marseille";132131006;1;2
"Marseille";132131101;1;2
"Marseille";132131102;2;2
"Marseille";132131103;2;2
"Marseille";132140101;2;3
"Marseille";132140102;2;1
"Marseille";132140103;2;3
"Marseille";132140201;1;1
"Marseille";132140202;1;1
"Marseille";132140203;1;1
"Marseille";132140204;1;1
"Marseille";132140205;1;3
"Marseille";132140301;3;3
"Marseille";132140302;3;3
"Marseille";132140303;3;1
"Marseille";132140401;2;2
"Marseille";132140402;1;2
"Marseille";132140403;1;2
"Marseille";132140404;1;2
"Marseille";132140405;3;4
"Marseille";132140501;1;1
"Marseille";132140502;2;2
"Marseille";132140503;1;3
"Marseille";132140504;1;1
"Marseille";132140505;1;2
"Marseille";132140506;1;2
"Marseille";132140507;2;2
"Marseille";132140601;3;4
"Marseille";132140602;2;3
"Marseille";132140603;3;4
"Marseille";132140701;3;2
"Marseille";132140702;1;3
"Marseille";132140703;3;4
"Marseille";132150101;1;3
"Marseille";132150102;1;3
"Marseille";132150103;1;2
"Marseille";132150104;3;4
"Marseille";132150201;3;2
"Marseille";132150202;3;2
"Marseille";132150301;2;1
"Marseille";132150302;2;1
"Marseille";132150303;2;2
"Marseille";132150304;2;3
"Marseille";132150401;1;3
"Marseille";132150402;1;3
"Marseille";132150501;3;3
"Marseille";132150502;3;3
"Marseille";132150601;2;3
"Marseille";132150602;1;2
"Marseille";132150603;1;2
"Marseille";132150604;2;3
"Marseille";132150701;2;2
"Marseille";132150702;2;2
"Marseille";132150703;2;2
"Marseille";132150705;2;2
"Marseille";132150706;2;2
"Marseille";132150801;2;2
"Marseille";132150802;2;2
"Marseille";132150803;2;2
"Marseille";132150901;1;3
"Marseille";132150902;1;3
"Marseille";132150903;1;3
"Marseille";132151001;2;2
"Marseille";132151002;2;2
"Marseille";132151003;2;2
"Marseille";132151101;1;2
"Marseille";132151102;3;3
"Marseille";132160101;2;3
"Marseille";132160102;2;1
"Marseille";132160103;1;1
"Marseille";132160104;2;3
"Marseille";132160105;3;4
"Marseille";132160201;3;4
"Marseille";132160301;1;1
"Marseille";132160302;2;3
"Marseille";132160401;2;2
"Marseille";132160403;2;3
"Metz";570170000;4;4
"Metz";570310000;4;4
"Metz";570320103;4;4
"Metz";570320104;2;4
"Metz";570390000;3;4
"Metz";570490000;3;2
"Metz";571340000;4;4
"Metz";571400000;4;4
"Metz";571420000;3;4
"Metz";571460000;4;4
"Metz";571470000;4;4
"Metz";571620000;4;4
"Metz";572120000;4;4
"Metz";572560000;4;4
"Metz";573510000;4;4
"Metz";573520000;4;4
"Metz";573850000;3;4
"Metz";573960000;4;4
"Metz";574120000;3;2
"Metz";574150000;4;4
"Metz";574450000;4;4
"Metz";574470101;3;3
"Metz";574470102;3;3
"Metz";574470103;3;2
"Metz";574470104;3;2
"Metz";574470105;3;2
"Metz";574470106;4;4
"Metz";574470107;3;4
"Metz";574520000;4;4
"Metz";574540000;3;4
"Metz";574630101;2;4
"Metz";574630102;3;4
"Metz";574630103;3;2
"Metz";574630201;3;3
"Metz";574630202;3;3
"Metz";574630203;3;3
"Metz";574630204;3;3
"Metz";574630301;3;3
"Metz";574630302;3;1
"Metz";574630303;3;3
"Metz";574630401;3;3
"Metz";574630402;3;1
"Metz";574630403;3;3
"Metz";574630404;3;1
"Metz";574630501;3;3
"Metz";574630502;3;2
"Metz";574630601;2;2
"Metz";574630602;2;2
"Metz";574630603;3;4
"Metz";574630604;2;2
"Metz";574630701;3;1
"Metz";574630702;3;3
"Metz";574630703;2;1
"Metz";574630704;2;1
"Metz";574630801;2;1
"Metz";574630802;3;3
"Metz";574630803;2;1
"Metz";574630804;2;1
"Metz";574630805;2;1
"Metz";574630806;2;2
"Metz";574630807;2;2
"Metz";574630901;3;2
"Metz";574630902;3;2
"Metz";574630903;3;2
"Metz";574630904;2;2
"Metz";574630905;2;2
"Metz";574631001;2;3
"Metz";574631002;2;3
"Metz";574631003;2;3
"Metz";574631004;2;2
"Metz";574631005;2;2
"Metz";574631006;2;3
"Metz";574631007;2;3
"Metz";574631008;3;3
"Metz";574631101;4;4
"Metz";574631102;4;4
"Metz";574631202;3;2
"Metz";574631203;3;4
"Metz";574631204;3;3
"Metz";574670000;3;4
"Metz";574800101;4;4
"Metz";574800102;4;2
"Metz";574800103;3;3
"Metz";574800104;3;1
"Metz";574800105;4;3
"Metz";574800106;4;1
"Metz";574800107;3;3
"Metz";574800108;3;3
"Metz";574800109;3;4
"Metz";574870000;4;4
"Metz";575100000;3;4
"Metz";575120000;3;4
"Metz";575340000;4;4
"Metz";575450000;4;4
"Metz";575520000;4;4
"Metz";575530000;4;4
"Metz";576010000;4;4
"Metz";576160000;2;4
"Metz";576220000;3;4
"Metz";576240000;4;4
"Metz";576340000;4;4
"Metz";576420000;4;4
"Metz";576930000;3;4
"Metz";576940000;3;4
"Metz";577010000;4;4
"Metz";577070000;4;4
"Metz";577510101;3;4
"Metz";577510103;1;2
"Metz";577510104;2;2
"Metz";577510105;2;1
"Metz";577510106;2;3
"Metz";577510107;2;1
"Metz";577510110;3;4
"Montpellier";340220101;3;4
"Montpellier";340220102;3;2
"Montpellier";340220103;3;4
"Montpellier";340270000;3;4
"Montpellier";340570101;3;4
"Montpellier";340570102;3;2
"Montpellier";340570103;2;2
"Montpellier";340570104;3;2
"Montpellier";340570105;1;2
"Montpellier";340570106;1;4
"Montpellier";340570107;2;2
"Montpellier";340580101;3;2
"Montpellier";340580102;3;4
"Montpellier";340580103;3;4
"Montpellier";340770101;3;2
"Montpellier";340770102;3;4
"Montpellier";340870000;3;4
"Montpellier";340880101;3;4
"Montpellier";340880102;2;4
"Montpellier";340900101;2;2
"Montpellier";340900102;2;2
"Montpellier";340900103;2;2
"Montpellier";340900104;2;4
"Montpellier";340950101;3;4
"Montpellier";340950102;3;4
"Montpellier";340950103;3;4
"Montpellier";341160101;3;4
"Montpellier";341160102;3;4
"Montpellier";341200101;3;2
"Montpellier";341200102;3;2
"Montpellier";341230101;3;2
"Montpellier";341230102;3;4
"Montpellier";341290101;3;2
"Montpellier";341290102;3;2
"Montpellier";341290103;3;2
"Montpellier";341290104;3;2
"Montpellier";341290105;3;3
"Montpellier";341290107;3;4
"Montpellier";341290108;3;3
"Montpellier";341290109;3;4
"Montpellier";341340000;3;4
"Montpellier";341640000;3;4
"Montpellier";341690000;1;2
"Montpellier";341720101;1;2
"Montpellier";341720102;1;3
"Montpellier";341720103;1;3
"Montpellier";341720105;1;3
"Montpellier";341720106;1;3
"Montpellier";341720108;1;3
"Montpellier";341720109;1;3
"Montpellier";341720201;1;3
"Montpellier";341720202;1;2
"Montpellier";341720203;3;2
"Montpellier";341720204;1;2
"Montpellier";341720301;1;4
"Montpellier";341720401;3;3
"Montpellier";341720402;2;1
"Montpellier";341720403;2;1
"Montpellier";341720404;2;1
"Montpellier";341720405;2;1
"Montpellier";341720501;3;2
"Montpellier";341720502;2;3
"Montpellier";341720503;3;3
"Montpellier";341720602;3;4
"Montpellier";341720603;1;2
"Montpellier";341720701;1;2
"Montpellier";341720702;2;2
"Montpellier";341720703;1;2
"Montpellier";341720704;1;2
"Montpellier";341720705;1;2
"Montpellier";341720706;1;2
"Montpellier";341720707;2;2
"Montpellier";341720801;2;2
"Montpellier";341720802;1;2
"Montpellier";341720803;1;2
"Montpellier";341720901;3;4
"Montpellier";341720902;1;2
"Montpellier";341721001;1;2
"Montpellier";341721002;1;2
"Montpellier";341721101;1;2
"Montpellier";341721102;1;2
"Montpellier";341721103;1;2
"Montpellier";341721201;1;2
"Montpellier";341721202;1;2
"Montpellier";341721203;1;2
"Montpellier";341721301;1;2
"Montpellier";341721302;1;4
"Montpellier";341721303;1;3
"Montpellier";341721401;1;4
"Montpellier";341721402;1;2
"Montpellier";341721501;2;2
"Montpellier";341721502;2;2
"Montpellier";341721601;1;2
"Montpellier";341721602;1;2
"Montpellier";341721603;1;2
"Montpellier";341721701;2;3
"Montpellier";341721802;1;1
"Montpellier";341721803;1;2
"Montpellier";341721804;1;4
"Montpellier";341721901;3;3
"Montpellier";341721903;3;2
"Montpellier";341721904;2;4
"Montpellier";341722001;1;1
"Montpellier";341722002;1;3
"Montpellier";341722003;1;1
"Montpellier";341722101;3;2
"Montpellier";341722102;3;2
"Montpellier";341722201;2;2
"Montpellier";341722202;2;2
"Montpellier";341722301;1;2
"Montpellier";341722302;1;2
"Montpellier";341722303;1;2
"Montpellier";341722304;1;2
"Montpellier";341722305;1;2
"Montpellier";341722401;3;2
"Montpellier";341722402;1;2
"Montpellier";341722403;1;1
"Montpellier";341722501;1;3
"Montpellier";341722502;1;3
"Montpellier";341722503;1;1
"Montpellier";341722504;1;1
"Montpellier";341722601;1;1
"Montpellier";341722602;1;1
"Montpellier";341722701;1;3
"Montpellier";341722703;1;3
"Montpellier";341722704;1;2
"Montpellier";341722801;1;2
"Montpellier";341722802;1;1
"Montpellier";341722901;1;2
"Montpellier";341722902;1;2
"Montpellier";341723001;1;1
"Montpellier";341790000;3;4
"Montpellier";341980101;2;2
"Montpellier";341980102;2;3
"Montpellier";341980103;1;3
"Montpellier";341980104;2;3
"Montpellier";342020101;3;4
"Montpellier";342020102;3;4
"Montpellier";342020103;3;4
"Montpellier";342170101;2;4
"Montpellier";342170102;2;2
"Montpellier";342270000;4;4
"Montpellier";342440000;3;4
"Montpellier";342490000;3;4
"Montpellier";342560000;4;4
"Montpellier";342590101;3;4
"Montpellier";342590102;1;2
"Montpellier";342700101;3;4
"Montpellier";342700102;3;2
"Montpellier";342700103;3;4
"Montpellier";342700104;3;3
"Montpellier";342950000;3;4
"Montpellier";343070000;3;4
"Montpellier";343270101;3;2
"Montpellier";343270102;3;2
"Montpellier";343270103;2;3
"Montpellier";343270104;3;4
"Montpellier";343370101;1;2
"Montpellier";343370102;1;2
"Montpellier";343370103;4;4
"Nancy";540250000;4;4
"Nancy";541650000;3;4
"Nancy";541840101;3;4
"Nancy";541840102;3;2
"Nancy";541840103;3;4
"Nancy";541840104;3;4
"Nancy";541970000;3;4
"Nancy";542570101;2;2
"Nancy";542570102;2;3
"Nancy";542570103;3;4
"Nancy";542650000;3;4
"Nancy";542740101;2;3
"Nancy";542740102;2;1
"Nancy";542740103;2;2
"Nancy";542740104;2;3
"Nancy";543000000;3;4
"Nancy";543040101;3;4
"Nancy";543040102;3;3
"Nancy";543040103;3;3
"Nancy";543040104;3;2
"Nancy";543040105;3;4
"Nancy";543040106;3;2
"Nancy";543040107;3;2
"Nancy";543040108;3;3
"Nancy";543040109;3;3
"Nancy";543280101;3;4
"Nancy";543280102;1;2
"Nancy";543280103;3;3
"Nancy";543390101;3;2
"Nancy";543390102;3;4
"Nancy";543390103;3;2
"Nancy";543570101;3;2
"Nancy";543570102;3;4
"Nancy";543570103;3;4
"Nancy";543570104;3;3
"Nancy";543570105;3;2
"Nancy";543950101;2;3
"Nancy";543950102;3;3
"Nancy";543950103;2;1
"Nancy";543950201;3;2
"Nancy";543950202;3;2
"Nancy";543950203;3;2
"Nancy";543950301;3;2
"Nancy";543950302;3;2
"Nancy";543950303;3;2
"Nancy";543950401;3;3
"Nancy";543950402;3;2
"Nancy";543950403;3;1
"Nancy";543950404;3;1
"Nancy";543950501;3;1
"Nancy";543950502;3;1
"Nancy";543950503;3;1
"Nancy";543950504;3;2
"Nancy";543950505;3;1
"Nancy";543950601;1;1
"Nancy";543950602;3;3
"Nancy";543950603;3;1
"Nancy";543950604;1;1
"Nancy";543950701;3;1
"Nancy";543950702;3;2
"Nancy";543950703;2;3
"Nancy";543950801;2;1
"Nancy";543950802;3;1
"Nancy";543950803;3;3
"Nancy";543950804;3;3
"Nancy";543950805;3;3
"Nancy";543950901;3;1
"Nancy";543950902;3;1
"Nancy";543950903;3;3
"Nancy";543950904;3;1
"Nancy";543950905;3;1
"Nancy";543951001;3;3
"Nancy";543951002;3;3
"Nancy";543951003;3;1
"Nancy";543951101;2;2
"Nancy";543951102;3;3
"Nancy";543951201;3;2
"Nancy";543951202;3;3
"Nancy";543951203;2;2
"Nancy";544390000;3;4
"Nancy";544820101;3;2
"Nancy";544820102;3;2
"Nancy";544820103;2;1
"Nancy";544820104;3;2
"Nancy";544950000;4;4
"Nancy";544980000;3;4
"Nancy";545260101;3;3
"Nancy";545260102;4;3
"Nancy";545260103;4;2
"Nancy";545470101;3;4
"Nancy";545470102;3;3
"Nancy";545470103;2;3
"Nancy";545470104;3;2
"Nancy";545470105;3;1
"Nancy";545470106;3;3
"Nancy";545470107;2;3
"Nancy";545470108;2;2
"Nancy";545470109;1;3
"Nancy";545470110;2;3
"Nancy";545470111;2;3
"Nancy";545470112;1;3
"Nancy";545470113;1;3
"Nancy";545470114;2;3
"Nancy";545470115;2;3
"Nancy";545470116;2;3
"Nancy";545470117;3;4
"Nancy";545780101;3;4
"Nancy";545780102;3;2
"Nancy";545780103;3;2
"Nancy";545780104;3;4
"Nancy";545780105;3;4
"Nancy";545780106;3;3
"Nancy";545780107;3;2
"Nancy";545780108;3;2
"Nancy";545780109;3;1
"Nantes";440090101;4;2
"Nantes";440090102;3;2
"Nantes";440090103;4;2
"Nantes";440180101;3;2
"Nantes";440180102;3;4
"Nantes";440200101;3;2
"Nantes";440200102;3;2
"Nantes";440200103;3;2
"Nantes";440200104;3;2
"Nantes";440200105;4;4
"Nantes";440200106;4;4
"Nantes";440200107;4;4
"Nantes";440240000;4;4
"Nantes";440260101;3;2
"Nantes";440260102;3;2
"Nantes";440260103;3;2
"Nantes";440260104;4;2
"Nantes";440260106;3;3
"Nantes";440260107;4;4
"Nantes";440260108;4;4
"Nantes";440350101;4;2
"Nantes";440350102;4;4
"Nantes";440350103;4;4
"Nantes";440350104;4;4
"Nantes";440350105;3;4
"Nantes";440350106;4;4
"Nantes";440350107;3;2
"Nantes";440350108;4;2
"Nantes";440350109;4;3
"Nantes";440350110;3;4
"Nantes";440470101;4;3
"Nantes";440470102;4;2
"Nantes";440470103;4;2
"Nantes";440470201;4;4
"Nantes";440470202;4;4
"Nantes";440470203;4;4
"Nantes";440470301;4;2
"Nantes";440470302;3;2
"Nantes";440740000;3;4
"Nantes";440940000;4;4
"Nantes";441010101;3;2
"Nantes";441010102;3;2
"Nantes";441090101;2;3
"Nantes";441090102;1;3
"Nantes";441090103;1;1
"Nantes";441090104;2;3
"Nantes";441090105;1;1
"Nantes";441090106;1;1
"Nantes";441090108;3;1
"Nantes";441090109;3;3
"Nantes";441090201;3;3
"Nantes";441090202;3;3
"Nantes";441090203;3;2
"Nantes";441090204;3;2
"Nantes";441090205;3;2
"Nantes";441090206;1;2
"Nantes";441090207;2;2
"Nantes";441090208;3;2
"Nantes";441090209;3;3
"Nantes";441090301;4;2
"Nantes";441090302;3;2
"Nantes";441090303;3;3
"Nantes";441090304;1;2
"Nantes";441090305;2;2
"Nantes";441090306;2;2
"Nantes";441090307;2;2
"Nantes";441090308;2;2
"Nantes";441090309;1;2
"Nantes";441090311;1;2
"Nantes";441090312;1;1
"Nantes";441090401;2;2
"Nantes";441090402;2;2
"Nantes";441090403;1;1
"Nantes";441090404;1;3
"Nantes";441090405;2;3
"Nantes";441090406;2;2
"Nantes";441090407;2;2
"Nantes";441090408;2;2
"Nantes";441090409;2;2
"Nantes";441090410;3;3
"Nantes";441090501;3;3
"Nantes";441090502;3;2
"Nantes";441090503;3;2
"Nantes";441090504;3;3
"Nantes";441090505;3;3
"Nantes";441090506;3;3
"Nantes";441090507;3;3
"Nantes";441090508;2;3
"Nantes";441090509;2;2
"Nantes";441090510;2;2
"Nantes";441090511;2;2
"Nantes";441090601;2;3
"Nantes";441090602;2;3
"Nantes";441090603;3;3
"Nantes";441090604;3;3
"Nantes";441090701;4;3
"Nantes";441090702;4;2
"Nantes";441090703;3;2
"Nantes";441090705;3;2
"Nantes";441090706;3;2
"Nantes";441090707;3;3
"Nantes";441090708;3;2
"Nantes";441090709;2;2
"Nantes";441090710;3;2
"Nantes";441090801;3;2
"Nantes";441090802;3;2
"Nantes";441090803;3;2
"Nantes";441090804;3;3
"Nantes";441090805;3;4
"Nantes";441090806;3;2
"Nantes";441090807;3;2
"Nantes";441090808;3;2
"Nantes";441090809;3;3
"Nantes";441090901;3;2
"Nantes";441090902;3;2
"Nantes";441090903;3;2
"Nantes";441090904;3;2
"Nantes";441090905;2;3
"Nantes";441090906;3;3
"Nantes";441090908;4;2
"Nantes";441090909;4;4
"Nantes";441090910;3;2
"Nantes";441091001;3;3
"Nantes";441091002;1;2
"Nantes";441091003;1;2
"Nantes";441091005;1;2
"Nantes";441091006;1;2
"Nantes";441091007;3;2
"Nantes";441091008;3;2
"Nantes";441091009;3;3
"Nantes";441091010;3;2
"Nantes";441091011;4;2
"Nantes";441091012;4;3
"Nantes";441091013;4;4
"Nantes";441091101;3;3
"Nantes";441091102;3;3
"Nantes";441091103;3;2
"Nantes";441091104;3;2
"Nantes";441091105;3;2
"Nantes";441140101;3;2
"Nantes";441140102;3;2
"Nantes";441140103;4;4
"Nantes";441140104;4;4
"Nantes";441140105;4;2
"Nantes";441140106;3;2
"Nantes";441140107;3;2
"Nantes";441140108;3;2
"Nantes";441140109;3;2
"Nantes";441140110;3;2
"Nantes";441140111;3;2
"Nantes";441140112;3;3
"Nantes";441140113;3;3
"Nantes";441140114;1;3
"Nantes";441140115;3;3
"Nantes";441200000;4;4
"Nantes";441430101;3;3
"Nantes";441430201;3;2
"Nantes";441430301;2;3
"Nantes";441430302;2;2
"Nantes";441430303;3;2
"Nantes";441430401;3;2
"Nantes";441430402;3;2
"Nantes";441430501;3;2
"Nantes";441430502;3;2
"Nantes";441430601;3;2
"Nantes";441430602;3;2
"Nantes";441430701;4;3
"Nantes";441430702;4;2
"Nantes";441500000;4;4
"Nantes";441620101;3;3
"Nantes";441620102;3;2
"Nantes";441620103;3;2
"Nantes";441620104;3;3
"Nantes";441620201;3;2
"Nantes";441620202;3;2
"Nantes";441620203;3;2
"Nantes";441620301;3;3
"Nantes";441620302;3;2
"Nantes";441620401;4;2
"Nantes";441620402;4;2
"Nantes";441620501;3;2
"Nantes";441620502;3;3
"Nantes";441620503;2;2
"Nantes";441620504;3;4
"Nantes";441620505;3;3
"Nantes";441620506;3;3
"Nantes";441620601;3;3
"Nantes";441620602;2;2
"Nantes";441620603;2;2
"Nantes";441620604;3;2
"Nantes";441620701;3;2
"Nantes";441620702;3;2
"Nantes";441620801;3;4
"Nantes";441620802;3;3
"Nantes";441620803;3;3
"Nantes";441620804;2;3
"Nantes";441620805;3;3
"Nantes";441660101;4;4
"Nantes";441660102;4;4
"Nantes";441710000;4;4
"Nantes";441720101;4;2
"Nantes";441720102;4;2
"Nantes";441720103;4;2
"Nantes";441720104;4;2
"Nantes";441720105;4;2
"Nantes";441720106;3;3
"Nantes";441900101;3;2
"Nantes";441900102;3;2
"Nantes";441900103;2;2
"Nantes";441900104;3;2
"Nantes";441900105;2;2
"Nantes";441900106;3;2
"Nantes";441900107;3;2
"Nantes";441900108;3;2
"Nantes";441900109;3;4
"Nantes";441900110;3;2
"Nantes";441900111;3;2
"Nantes";441900112;4;4
"Nantes";441940101;4;2
"Nantes";441940102;4;2
"Nantes";441940103;4;4
"Nantes";441980101;4;2
"Nantes";441980102;4;4
"Nantes";442040101;3;2
"Nantes";442040102;3;4
"Nantes";442040103;3;4
"Nantes";442150101;3;2
"Nantes";442150102;4;2
"Nantes";442150103;3;2
"Nantes";442150104;3;3
"Nantes";442150105;3;2
"Nantes";442150106;3;4
"Nantes";442150107;4;4
"Nantes";442150108;4;2
"Nice";60110000;1;2
"Nice";60270101;2;2
"Nice";60270102;1;2
"Nice";60270103;2;2
"Nice";60270104;2;2
"Nice";60270105;2;3
"Nice";60270106;2;3
"Nice";60270107;2;2
"Nice";60270108;1;1
"Nice";60270109;2;2
"Nice";60270110;2;2
"Nice";60270111;1;2
"Nice";60270112;2;4
"Nice";60270113;2;2
"Nice";60270114;1;2
"Nice";60270115;2;2
"Nice";60270116;1;2
"Nice";60270117;1;2
"Nice";60460000;3;4
"Nice";60590000;2;4
"Nice";60600000;2;4
"Nice";60650101;3;4
"Nice";60650102;2;4
"Nice";60880101;1;3
"Nice";60880102;1;1
"Nice";60880103;1;3
"Nice";60880201;1;1
"Nice";60880202;1;3
"Nice";60880203;1;1
"Nice";60880204;1;1
"Nice";60880205;1;1
"Nice";60880206;1;1
"Nice";60880301;1;1
"Nice";60880302;1;3
"Nice";60880303;1;3
"Nice";60880304;1;1
"Nice";60880305;1;1
"Nice";60880401;1;3
"Nice";60880402;1;2
"Nice";60880403;2;3
"Nice";60880404;2;2
"Nice";60880501;1;1
"Nice";60880502;1;3
"Nice";60880503;1;1
"Nice";60880504;1;3
"Nice";60880505;1;1
"Nice";60880506;1;2
"Nice";60880507;1;3
"Nice";60880508;1;2
"Nice";60880509;1;4
"Nice";60880601;1;3
"Nice";60880602;1;3
"Nice";60880603;1;2
"Nice";60880604;1;1
"Nice";60880605;1;3
"Nice";60880701;1;3
"Nice";60880702;1;4
"Nice";60880801;2;4
"Nice";60880901;1;3
"Nice";60880902;1;1
"Nice";60880903;2;4
"Nice";60880904;2;1
"Nice";60880905;2;3
"Nice";60881001;1;2
"Nice";60881002;1;2
"Nice";60881003;1;2
"Nice";60881004;1;2
"Nice";60881005;2;2
"Nice";60881101;1;1
"Nice";60881102;1;2
"Nice";60881103;1;2
"Nice";60881104;1;2
"Nice";60881105;1;2
"Nice";60881201;1;2
"Nice";60881202;1;2
"Nice";60881203;1;2
"Nice";60881204;1;2
"Nice";60881301;1;1
"Nice";60881302;1;1
"Nice";60881303;1;1
"Nice";60881304;1;2
"Nice";60881305;1;3
"Nice";60881306;1;2
"Nice";60881307;1;2
"Nice";60881308;1;2
"Nice";60881309;1;1
"Nice";60881401;1;2
"Nice";60881402;1;1
"Nice";60881403;1;2
"Nice";60881404;1;2
"Nice";60881501;1;1
"Nice";60881502;1;1
"Nice";60881503;1;1
"Nice";60881504;1;1
"Nice";60881505;1;1
"Nice";60881506;1;1
"Nice";60881601;1;2
"Nice";60881602;1;3
"Nice";60881603;1;2
"Nice";60881604;1;2
"Nice";60881605;1;2
"Nice";60881606;1;3
"Nice";60881701;1;1
"Nice";60881702;1;3
"Nice";60881703;1;1
